currency,currentAmount,globalTradeID,tradeID,date,rate,amount,total,fee,orderNumber,type,category
ETH,5.21000000,24482135,6097261,2016-03-31 05:25:25,0.02858719,0.50000000,0.01429359,0.00150000,32989144981,sell,exchange
ETH,5.21000000,24482134,6097260,2016-03-31 05:25:25,0.02858719,0.50000000,0.01429359,0.00150000,32989142983,sell,exchange
ETH,5.21000000,24481992,6097235,2016-03-31 05:23:43,0.02863447,0.50000000,0.01431723,0.00150000,32988910216,sell,exchange
ETH,5.21000000,24481991,6097234,2016-03-31 05:23:43,0.02863447,0.50000000,0.01431723,0.00150000,32988909217,sell,exchange
ETH,5.21000000,24481980,6097226,2016-03-31 05:23:18,0.02868000,22.86050744,0.65563935,0.00250000,32988817309,buy,exchange
ETH,5.21000000,24481979,6097225,2016-03-31 05:23:18,0.02867999,2.53063500,0.07257858,0.00250000,32988817309,buy,exchange
ETH,5.21000000,24455764,6087270,2016-03-30 23:48:30,0.02881933,0.50000000,0.01440966,0.00150000,32920715479,sell,exchange
ETH,5.21000000,24455763,6087269,2016-03-30 23:48:30,0.02881932,0.50000000,0.01440966,0.00150000,32920712482,sell,exchange
ETH,5.21000000,24455762,6087268,2016-03-30 23:48:30,0.02881932,0.50000000,0.01440966,0.00150000,32920703491,sell,exchange
ETH,5.21000000,24455739,6087247,2016-03-30 23:48:15,0.02880000,0.50000000,0.01440000,0.00150000,32920605589,sell,exchange
ETH,5.21000000,24455737,6087245,2016-03-30 23:48:15,0.02880000,0.50000000,0.01440000,0.00150000,32920595599,sell,exchange
ETH,5.21000000,24455444,6087178,2016-03-30 23:46:44,0.02878033,0.50000000,0.01439016,0.00150000,32920215979,sell,exchange
ETH,5.21000000,24455443,6087177,2016-03-30 23:46:44,0.02878033,0.50000000,0.01439016,0.00150000,32920213981,sell,exchange
ETH,5.21000000,24455381,6087153,2016-03-30 23:45:50,0.02877730,0.50000000,0.01438865,0.00150000,32919972223,sell,exchange
ETH,5.21000000,24455380,6087152,2016-03-30 23:45:50,0.02877730,0.50000000,0.01438865,0.00150000,32919970225,sell,exchange
ETH,5.21000000,24455053,6087097,2016-03-30 23:44:24,0.02877533,0.50000000,0.01438766,0.00150000,32919306889,sell,exchange
ETH,5.21000000,24455052,6087096,2016-03-30 23:44:24,0.02877533,0.50000000,0.01438766,0.00150000,32919305890,sell,exchange
ETH,5.21000000,24454959,6087021,2016-03-30 23:43:01,0.02877500,0.50000000,0.01438750,0.00250000,32919301894,sell,exchange
ETH,5.21000000,24454958,6087020,2016-03-30 23:43:01,0.02877500,0.50000000,0.01438750,0.00250000,32919299896,sell,exchange
ETH,5.21000000,24454900,6086986,2016-03-30 23:41:31,0.02879866,0.49988122,0.01439590,0.00150000,32918733463,sell,exchange
ETH,5.21000000,24454824,6086974,2016-03-30 23:40:00,0.02879866,0.00000169,0.00000004,0.00150000,32918733463,sell,exchange
ETH,5.21000000,24454821,6086971,2016-03-30 23:39:55,0.02879866,0.00011709,0.00000337,0.00150000,32918733463,sell,exchange
ETH,5.21000000,24454809,6086968,2016-03-30 23:39:42,0.02879866,0.50000000,0.01439933,0.00150000,32918730466,sell,exchange
ETH,5.21000000,24454763,6086938,2016-03-30 23:37:56,0.02879933,0.50000000,0.01439966,0.00150000,32918368828,sell,exchange
ETH,5.21000000,24454762,6086937,2016-03-30 23:37:56,0.02879933,0.45743499,0.01317382,0.00150000,32918366830,sell,exchange
ETH,5.21000000,24454759,6086935,2016-03-30 23:37:53,0.02879933,0.02970756,0.00085555,0.00150000,32918366830,sell,exchange
ETH,5.21000000,24454757,6086933,2016-03-30 23:37:52,0.02879933,0.01285745,0.00037028,0.00150000,32918366830,sell,exchange
ETH,5.21000000,24454676,6086903,2016-03-30 23:37:01,0.02881700,0.11260666,0.00324498,0.00150000,32918095102,sell,exchange
ETH,5.21000000,24454675,6086902,2016-03-30 23:36:59,0.02881700,0.00010469,0.00000301,0.00150000,32918095102,sell,exchange
ETH,5.21000000,24454671,6086900,2016-03-30 23:36:57,0.02881700,0.00016916,0.00000487,0.00150000,32918095102,sell,exchange
ETH,5.21000000,24454610,6086883,2016-03-30 23:36:29,0.02882400,0.50000000,0.01441200,0.00150000,32917949248,sell,exchange
ETH,5.21000000,24454609,6086882,2016-03-30 23:36:29,0.02882400,0.50000000,0.01441200,0.00150000,32917945252,sell,exchange
ETH,5.21000000,24454241,6086701,2016-03-30 23:31:10,0.02870299,10.00000000,0.28702990,0.00250000,32916830368,buy,exchange
ETH,5.21000000,24323332,6036252,2016-03-30 05:39:23,0.02804974,0.50000000,0.01402487,0.00150000,32633672809,sell,exchange
ETH,5.21000000,24323183,6036205,2016-03-30 05:36:18,0.02802900,0.44660325,0.01251784,0.00150000,32632306177,buy,exchange
ETH,5.21000000,24322805,6036088,2016-03-30 05:31:27,0.02802900,0.05008090,0.00140371,0.00150000,32632306177,buy,exchange
ETH,5.21000000,24322786,6036070,2016-03-30 05:31:22,0.02802900,0.00331585,0.00009293,0.00150000,32632306177,buy,exchange
ETH,5.21000000,24322775,6036062,2016-03-30 05:31:13,0.02802733,0.18942807,0.00530916,0.00150000,32630634850,sell,exchange
ETH,5.21000000,24322400,6035922,2016-03-30 05:22:57,0.02800234,0.40718595,0.01140215,0.00150000,32630958526,sell,exchange
ETH,5.21000000,24322337,6035912,2016-03-30 05:22:01,0.02800234,0.09281405,0.00259901,0.00150000,32630958526,sell,exchange
ETH,5.21000000,24322230,6035875,2016-03-30 05:20:33,0.02802733,0.31057193,0.00870450,0.00150000,32630634850,sell,exchange
ETH,5.21000000,24322215,6035872,2016-03-30 05:20:23,0.02801933,0.49991910,0.01400739,0.00150000,32630596888,buy,exchange
ETH,5.21000000,24322212,6035871,2016-03-30 05:20:14,0.02801933,0.00008090,0.00000226,0.00150000,32630596888,buy,exchange
ETH,5.21000000,24322207,6035867,2016-03-30 05:20:01,0.02801300,0.44555792,0.01248141,0.00150000,32629471015,buy,exchange
ETH,5.21000000,24321780,6035759,2016-03-30 05:13:27,0.02801300,0.00436118,0.00012216,0.00150000,32629471015,buy,exchange
ETH,5.21000000,24321777,6035758,2016-03-30 05:13:27,0.02801300,0.05008090,0.00140291,0.00150000,32629471015,buy,exchange
ETH,5.21000000,24184392,5978309,2016-03-29 11:27:35,0.02743657,0.10000000,0.00274365,0.00150000,32271572272,sell,exchange
ETH,5.21000000,24178344,5976335,2016-03-29 10:30:45,0.02728300,0.06276525,0.00171242,0.00150000,32321438356,sell,exchange
ETH,5.21000000,24174156,5974885,2016-03-29 09:56:21,0.02716247,0.10000000,0.00271624,0.00150000,32324915875,sell,exchange
ETH,5.21000000,24173146,5974714,2016-03-29 09:47:21,0.02718041,0.10000000,0.00271804,0.00150000,32324003788,sell,exchange
ETH,5.21000000,24172282,5974458,2016-03-29 09:35:05,0.02728300,0.02000000,0.00054566,0.00150000,32321438356,sell,exchange
ETH,5.21000000,24172269,5974454,2016-03-29 09:34:54,0.02728300,0.00008448,0.00000230,0.00150000,32321438356,sell,exchange
ETH,5.21000000,24172252,5974452,2016-03-29 09:34:45,0.02728300,0.01715027,0.00046791,0.00150000,32321438356,sell,exchange
ETH,5.21000000,24171415,5974228,2016-03-29 09:28:51,0.02716647,0.09865158,0.00268001,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170338,5974071,2016-03-29 09:18:13,0.02716647,0.00007795,0.00000211,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170337,5974070,2016-03-29 09:18:12,0.02716647,0.00004999,0.00000135,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170336,5974069,2016-03-29 09:18:12,0.02716647,0.00004382,0.00000119,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170335,5974068,2016-03-29 09:18:11,0.02716647,0.00004560,0.00000123,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170334,5974067,2016-03-29 09:18:11,0.02716647,0.00004227,0.00000114,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170333,5974066,2016-03-29 09:18:10,0.02716647,0.00004763,0.00000129,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170332,5974065,2016-03-29 09:18:10,0.02716647,0.00003747,0.00000101,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170331,5974064,2016-03-29 09:18:08,0.02716647,0.00003406,0.00000092,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170330,5974063,2016-03-29 09:18:08,0.02716647,0.00003368,0.00000091,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170329,5974062,2016-03-29 09:18:07,0.02716647,0.00003365,0.00000091,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170328,5974061,2016-03-29 09:18:07,0.02716647,0.00003820,0.00000103,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170326,5974060,2016-03-29 09:18:06,0.02716647,0.00003201,0.00000086,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170325,5974059,2016-03-29 09:18:05,0.02716647,0.00003372,0.00000091,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170324,5974058,2016-03-29 09:18:05,0.02716647,0.00003319,0.00000090,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170323,5974057,2016-03-29 09:18:04,0.02716647,0.00003451,0.00000093,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170322,5974056,2016-03-29 09:18:04,0.02716647,0.00003282,0.00000089,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170321,5974055,2016-03-29 09:18:03,0.02716647,0.00003041,0.00000082,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170317,5974054,2016-03-29 09:18:02,0.02716647,0.00002885,0.00000078,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170315,5974053,2016-03-29 09:18:01,0.02716647,0.00002924,0.00000079,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170314,5974052,2016-03-29 09:18:01,0.02716647,0.00002813,0.00000076,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170313,5974051,2016-03-29 09:18:00,0.02716647,0.00002848,0.00000077,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170312,5974050,2016-03-29 09:17:59,0.02716647,0.00002965,0.00000080,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170309,5974049,2016-03-29 09:17:58,0.02716647,0.00002714,0.00000073,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170308,5974048,2016-03-29 09:17:57,0.02716647,0.00002779,0.00000075,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170307,5974047,2016-03-29 09:17:57,0.02716647,0.00002652,0.00000072,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170306,5974046,2016-03-29 09:17:56,0.02716647,0.00002746,0.00000074,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170304,5974044,2016-03-29 09:17:56,0.02716647,0.00002683,0.00000072,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170303,5974043,2016-03-29 09:17:55,0.02716647,0.00002567,0.00000069,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170302,5974042,2016-03-29 09:17:54,0.02716647,0.00002625,0.00000071,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170299,5974039,2016-03-29 09:17:54,0.02716647,0.00002544,0.00000069,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170298,5974038,2016-03-29 09:17:53,0.02716647,0.00002599,0.00000070,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170297,5974037,2016-03-29 09:17:53,0.02716647,0.00002518,0.00000068,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170296,5974036,2016-03-29 09:17:52,0.02716647,0.00002469,0.00000067,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170294,5974035,2016-03-29 09:17:51,0.02716647,0.00002494,0.00000067,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170293,5974034,2016-03-29 09:17:51,0.02716647,0.00002427,0.00000065,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170292,5974033,2016-03-29 09:17:50,0.02716647,0.00002364,0.00000064,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170291,5974032,2016-03-29 09:17:49,0.02716647,0.00002344,0.00000063,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170290,5974031,2016-03-29 09:17:49,0.02716647,0.00002323,0.00000063,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170289,5974030,2016-03-29 09:17:48,0.02716647,0.00002304,0.00000062,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170288,5974029,2016-03-29 09:17:48,0.02716647,0.00002388,0.00000064,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170287,5974028,2016-03-29 09:17:47,0.02716647,0.00002249,0.00000061,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170286,5974027,2016-03-29 09:17:46,0.02716647,0.00002288,0.00000062,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24170285,5974026,2016-03-29 09:17:45,0.02716647,0.00002232,0.00000060,0.00150000,32317681117,sell,exchange
ETH,5.21000000,24168985,5973445,2016-03-29 09:09:09,0.02704733,0.44991910,0.01216911,0.00150000,32280687148,buy,exchange
ETH,5.21000000,24160951,5970422,2016-03-29 07:14:16,0.02721138,0.10000000,0.00272113,0.00150000,32288942884,sell,exchange
ETH,5.21000000,24160904,5970377,2016-03-29 07:14:05,0.02722200,0.10000000,0.00272220,0.00150000,32273935906,sell,exchange
ETH,5.21000000,24160730,5970295,2016-03-29 07:12:37,0.02714734,0.50000000,0.01357367,0.00150000,32283299533,sell,exchange
ETH,5.21000000,24158728,5969873,2016-03-29 06:48:20,0.02715899,0.50000000,0.01357949,0.00150000,32282991841,sell,exchange
ETH,5.21000000,24158614,5969857,2016-03-29 06:47:51,0.02717299,0.50000000,0.01358649,0.00150000,32282365468,sell,exchange
ETH,5.21000000,24158107,5969779,2016-03-29 06:44:11,0.02715563,0.50000000,0.01357781,0.00150000,32281933900,sell,exchange
ETH,5.21000000,24157788,5969697,2016-03-29 06:41:17,0.02712901,0.50000000,0.01356450,0.00150000,32281069765,sell,exchange
ETH,5.21000000,24157747,5969672,2016-03-29 06:41:02,0.02712900,0.50000000,0.01356450,0.00150000,32281023811,sell,exchange
ETH,5.21000000,24157709,5969634,2016-03-29 06:41:00,0.02711566,0.50000000,0.01355783,0.00150000,32280948886,sell,exchange
ETH,5.21000000,24157608,5969604,2016-03-29 06:40:10,0.02704733,0.05008090,0.00135455,0.00150000,32280687148,buy,exchange
ETH,5.21000000,24157599,5969602,2016-03-29 06:39:47,0.02707600,0.50000000,0.01353800,0.00250000,32280626209,buy,exchange
ETH,5.21000000,24156617,5968926,2016-03-29 06:34:33,0.02702866,0.50000000,0.01351433,0.00150000,32278854982,buy,exchange
ETH,5.21000000,24156451,5968887,2016-03-29 06:33:41,0.02708132,0.50000000,0.01354066,0.00150000,32278606231,buy,exchange
ETH,5.21000000,24155805,5968538,2016-03-29 06:28:41,0.02715766,0.39983820,0.01085866,0.00150000,32276897941,buy,exchange
ETH,5.21000000,24155803,5968537,2016-03-29 06:28:40,0.02715766,0.05008090,0.00136008,0.00150000,32276897941,buy,exchange
ETH,5.21000000,24155799,5968536,2016-03-29 06:28:26,0.02715766,0.05008090,0.00136008,0.00150000,32276897941,buy,exchange
ETH,5.21000000,24155679,5968499,2016-03-29 06:25:54,0.02717266,0.09997521,0.00271659,0.00150000,32276216623,sell,exchange
ETH,5.21000000,24155552,5968488,2016-03-29 06:24:46,0.02717266,0.00002479,0.00000067,0.00150000,32276216623,sell,exchange
ETH,5.21000000,24155540,5968485,2016-03-29 06:24:26,0.02716866,0.10000000,0.00271686,0.00150000,32276126713,sell,exchange
ETH,5.21000000,24155498,5968453,2016-03-29 06:23:40,0.02719033,0.10000000,0.00271903,0.00150000,32275982857,sell,exchange
ETH,5.21000000,24155417,5968419,2016-03-29 06:22:02,0.02716400,0.06045586,0.00164222,0.00150000,32275367473,sell,exchange
ETH,5.21000000,24155411,5968417,2016-03-29 06:21:40,0.02716400,0.03954414,0.00107417,0.00150000,32275367473,sell,exchange
ETH,5.21000000,24155380,5968401,2016-03-29 06:21:03,0.02717333,0.10000000,0.00271733,0.00150000,32275321519,sell,exchange
ETH,5.21000000,24155028,5968271,2016-03-29 06:15:02,0.02720266,0.50000000,0.01360133,0.00150000,32274061780,buy,exchange
ETH,5.21000000,24154819,5968208,2016-03-29 06:11:52,0.02723133,0.10000000,0.00272313,0.00150000,32273179663,sell,exchange
ETH,5.21000000,24154347,5968079,2016-03-29 06:06:33,0.02736033,0.10000000,0.00273603,0.00150000,32271989854,sell,exchange
ETH,5.21000000,24154298,5968066,2016-03-29 06:06:07,0.02737333,0.10000000,0.00273733,0.00150000,32271706138,sell,exchange
ETH,5.21000000,24154223,5968023,2016-03-29 06:05:22,0.02737441,0.10000000,0.00273744,0.00150000,32271539305,sell,exchange
ETH,5.21000000,24153996,5967868,2016-03-29 06:04:16,0.02735629,0.10000000,0.00273562,0.00150000,32270968876,sell,exchange
ETH,5.21000000,24153902,5967798,2016-03-29 06:03:45,0.02729036,0.10000000,0.00272903,0.00150000,32270812033,sell,exchange
ETH,5.21000000,24153901,5967797,2016-03-29 06:03:45,0.02728945,0.10000000,0.00272894,0.00150000,32270845999,sell,exchange
ETH,5.21000000,24153900,5967796,2016-03-29 06:03:43,0.02728900,0.10000000,0.00272890,0.00250000,32270842003,sell,exchange
ETH,5.21000000,24153770,5967722,2016-03-29 06:02:44,0.02732133,0.10000000,0.00273213,0.00250000,32270554291,sell,exchange
ETH,5.21000000,24153769,5967721,2016-03-29 06:02:44,0.02732133,0.10000000,0.00273213,0.00250000,32270553292,sell,exchange
ETH,5.21000000,24153744,5967716,2016-03-29 06:02:28,0.02730898,0.10000000,0.00273089,0.00150000,32270439406,sell,exchange
ETH,5.21000000,24153722,5967708,2016-03-29 06:02:17,0.02729529,0.10000000,0.00272952,0.00150000,32270412433,sell,exchange
ETH,5.21000000,24153635,5967635,2016-03-29 06:01:47,0.02724858,0.10000000,0.00272485,0.00150000,32270230615,sell,exchange
ETH,5.21000000,24153345,5967626,2016-03-29 06:01:38,0.02724856,0.10000000,0.00272485,0.00250000,32270227618,sell,exchange
ETH,5.21000000,24153296,5967590,2016-03-29 06:01:23,0.02716424,0.10000000,0.00271642,0.00150000,32270145700,sell,exchange
ETH,5.21000000,24153294,5967588,2016-03-29 06:01:14,0.02716277,0.10000000,0.00271627,0.00150000,32270108737,sell,exchange
ETH,5.21000000,24153274,5967586,2016-03-29 06:01:03,0.02716166,0.10000000,0.00271616,0.00150000,32269955890,sell,exchange
ETH,5.21000000,24153213,5967557,2016-03-29 05:59:44,0.02713266,0.01066634,0.00028940,0.00150000,32269852993,buy,exchange
ETH,5.21000000,24153212,5967556,2016-03-29 05:59:43,0.02713266,0.08933366,0.00242385,0.00150000,32269852993,buy,exchange
ETH,5.21000000,24151885,5967192,2016-03-29 05:40:13,0.02715066,0.04544769,0.00123393,0.00150000,32265562288,sell,exchange
ETH,5.21000000,24151875,5967188,2016-03-29 05:39:55,0.02715066,0.05455231,0.00148113,0.00150000,32265562288,sell,exchange
ETH,5.21000000,24151563,5967082,2016-03-29 05:36:00,0.02711567,0.10000000,0.00271156,0.00150000,32264477374,sell,exchange
ETH,5.21000000,24151546,5967071,2016-03-29 05:35:57,0.02708834,0.04622157,0.00125206,0.00150000,32264359492,buy,exchange
ETH,5.21000000,24151525,5967052,2016-03-29 05:35:40,0.02708834,0.05008090,0.00135660,0.00150000,32264359492,buy,exchange
ETH,5.21000000,24151524,5967051,2016-03-29 05:35:37,0.02708834,0.00369753,0.00010015,0.00150000,32264359492,buy,exchange
ETH,5.21000000,24151315,5966968,2016-03-29 05:32:55,0.02717300,0.04991910,0.00135645,0.00150000,32263646206,buy,exchange
ETH,5.21000000,24151312,5966967,2016-03-29 05:32:40,0.02717300,0.05008090,0.00136084,0.00150000,32263646206,buy,exchange
ETH,5.21000000,24151298,5966964,2016-03-29 05:32:32,0.02716666,0.06090579,0.00165460,0.00150000,32263437415,buy,exchange
ETH,5.21000000,24151297,5966963,2016-03-29 05:32:30,0.02716666,0.00605852,0.00016458,0.00150000,32263437415,buy,exchange
ETH,5.21000000,24151295,5966962,2016-03-29 05:32:29,0.02716666,0.00229766,0.00006241,0.00150000,32263437415,buy,exchange
ETH,5.21000000,24151294,5966961,2016-03-29 05:32:28,0.02716666,0.00184601,0.00005014,0.00150000,32263437415,buy,exchange
ETH,5.21000000,24151247,5966953,2016-03-29 05:31:28,0.02716666,0.02864025,0.00077805,0.00150000,32263437415,buy,exchange
ETH,5.21000000,24151242,5966948,2016-03-29 05:31:27,0.02716666,0.00025177,0.00000683,0.00150000,32263437415,buy,exchange
ETH,5.21000000,24151231,5966938,2016-03-29 05:31:13,0.02716965,0.04991910,0.00135628,0.00150000,32263350502,buy,exchange
ETH,5.21000000,24151213,5966935,2016-03-29 05:31:10,0.02716965,0.05008090,0.00136068,0.00150000,32263350502,buy,exchange
ETH,5.21000000,24151145,5966923,2016-03-29 05:30:41,0.02717092,0.04991910,0.00135634,0.00150000,32263257595,buy,exchange
ETH,5.21000000,24151144,5966922,2016-03-29 05:30:40,0.02717092,0.05008090,0.00136074,0.00150000,32263257595,buy,exchange
ETH,5.21000000,24151018,5966906,2016-03-29 05:28:40,0.02716300,0.04991910,0.00135595,0.00150000,32262907945,buy,exchange
ETH,5.21000000,24151015,5966905,2016-03-29 05:28:26,0.02716300,0.05008090,0.00136034,0.00150000,32262907945,buy,exchange
ETH,5.21000000,24150831,5966866,2016-03-29 05:25:56,0.02718800,0.01425418,0.00038754,0.00150000,32262020833,buy,exchange
